SalesOrderID,TotalDue,AddressID,TerritoryID,TerritoryName,CountryRegionCode,GroupName,StateProvinceID,StateProvinceCode,StateProvinceName,CountryRegionName
43949,3953.9884,19937,4,Southwest,US,North America,9,CA ,California,United States
43989,3953.9884,29742,4,Southwest,US,North America,9,CA ,California,United States
43987,3953.9884,28003,4,Southwest,US,North America,9,CA ,California,United States
44065,3953.9884,13473,4,Southwest,US,North America,9,CA ,California,United States
44066,3756.989,25529,4,Southwest,US,North America,9,CA ,California,United States
44171,3953.9884,18368,4,Southwest,US,North America,9,CA ,California,United States
44172,772.5036,19055,4,Southwest,US,North America,9,CA ,California,United States
44170,3953.9884,29015,4,Southwest,US,North America,9,CA ,California,United States
44198,3953.9884,14655,4,Southwest,US,North America,9,CA ,California,United States
44197,3953.9884,11779,4,Southwest,US,North America,9,CA ,California,United States
44241,3953.9884,12601,4,Southwest,US,North America,9,CA ,California,United States
44269,772.5036,18221,4,Southwest,US,North America,9,CA ,California,United States
44345,3953.9884,29819,4,Southwest,US,North America,9,CA ,California,United States
44346,772.5036,17017,4,Southwest,US,North America,9,CA ,California,United States
44474,772.5036,14321,4,Southwest,US,North America,9,CA ,California,United States
44605,3953.9884,13177,4,Southwest,US,North America,9,CA ,California,United States
44607,3953.9884,15160,4,Southwest,US,North America,9,CA ,California,United States
44660,3953.9884,20248,4,Southwest,US,North America,9,CA ,California,United States
44661,772.5036,23958,4,Southwest,US,North America,9,CA ,California,United States
44843,3953.9884,28388,4,Southwest,US,North America,9,CA ,California,United States
44844,3953.9884,16404,4,Southwest,US,North America,9,CA ,California,United States
44910,3756.989,24632,4,Southwest,US,North America,9,CA ,California,United States
44911,3729.364,15071,4,Southwest,US,North America,9,CA ,California,United States
44909,3953.9884,26606,4,Southwest,US,North America,9,CA ,California,United States
44908,3953.9884,12597,4,Southwest,US,North America,9,CA ,California,United States
44912,3953.9884,13928,4,Southwest,US,North America,9,CA ,California,United States
44978,772.5036,25938,4,Southwest,US,North America,9,CA ,California,United States
44977,3953.9884,29621,4,Southwest,US,North America,9,CA ,California,United States
45025,3953.9884,16757,4,Southwest,US,North America,9,CA ,California,United States
45161,3729.364,19099,4,Southwest,US,North America,9,CA ,California,United States
45216,3953.9884,25097,4,Southwest,US,North America,9,CA ,California,United States
45253,3953.9884,29615,4,Southwest,US,North America,9,CA ,California,United States
45254,3953.9884,24658,4,Southwest,US,North America,9,CA ,California,United States
45256,772.5036,21778,4,Southwest,US,North America,9,CA ,California,United States
45389,3953.9884,21916,4,Southwest,US,North America,9,CA ,California,United States
45443,3953.9884,20124,4,Southwest,US,North America,9,CA ,California,United States
45624,3953.9884,19633,4,Southwest,US,North America,9,CA ,California,United States
45625,3953.9884,26318,4,Southwest,US,North America,9,CA ,California,United States
45671,3953.9884,17124,4,Southwest,US,North America,9,CA ,California,United States
45668,3953.9884,22658,4,Southwest,US,North America,9,CA ,California,United States
45669,3953.9884,16236,4,Southwest,US,North America,9,CA ,California,United States
45723,3953.9884,18553,4,Southwest,US,North America,9,CA ,California,United States
45774,3953.9884,18451,4,Southwest,US,North America,9,CA ,California,United States
45771,3953.9884,18173,4,Southwest,US,North America,9,CA ,California,United States
45851,3953.9884,26989,4,Southwest,US,North America,9,CA ,California,United States
45850,3953.9884,13392,4,Southwest,US,North America,9,CA ,California,United States
45899,3953.9884,20242,4,Southwest,US,North America,9,CA ,California,United States
45901,3953.9884,15291,4,Southwest,US,North America,9,CA ,California,United States
45900,3953.9884,12474,4,Southwest,US,North America,9,CA ,California,United States
45958,3953.9884,27668,4,Southwest,US,North America,9,CA ,California,United States
45957,3953.9884,23565,4,Southwest,US,North America,9,CA ,California,United States
45959,3953.9884,16864,4,Southwest,US,North America,9,CA ,California,United States
45960,3953.9884,21155,4,Southwest,US,North America,9,CA ,California,United States
46004,3953.9884,29225,4,Southwest,US,North America,9,CA ,California,United States
46002,3953.9884,14540,4,Southwest,US,North America,9,CA ,California,United States
46003,3953.9884,15784,4,Southwest,US,North America,9,CA ,California,United States
46156,3953.9884,28663,4,Southwest,US,North America,9,CA ,California,United States
46155,3953.9884,29421,4,Southwest,US,North America,9,CA ,California,United States
46157,3756.989,26517,4,Southwest,US,North America,9,CA ,California,United States
46214,3953.9884,21933,4,Southwest,US,North America,9,CA ,California,United States
46212,3953.9884,13562,4,Southwest,US,North America,9,CA ,California,United States
46213,3953.9884,26009,4,Southwest,US,North America,9,CA ,California,United States
46274,3729.364,14932,4,Southwest,US,North America,9,CA ,California,United States
46273,3729.364,24757,4,Southwest,US,North America,9,CA ,California,United States
46271,3953.9884,22827,4,Southwest,US,North America,9,CA ,California,United States
46314,3953.9884,16740,4,Southwest,US,North America,9,CA ,California,United States
46312,3953.9884,29672,4,Southwest,US,North America,9,CA ,California,United States
46317,772.5036,18646,4,Southwest,US,North America,9,CA ,California,United States
46316,3729.364,20588,4,Southwest,US,North America,9,CA ,California,United States
46432,772.5036,27669,4,Southwest,US,North America,9,CA ,California,United States
46487,772.5036,19140,4,Southwest,US,North America,9,CA ,California,United States
46485,3953.9884,29414,4,Southwest,US,North America,9,CA ,California,United States
46483,3953.9884,12099,4,Southwest,US,North America,9,CA ,California,United States
46551,772.5036,17327,4,Southwest,US,North America,9,CA ,California,United States
46550,3729.364,15189,4,Southwest,US,North America,9,CA ,California,United States
46552,772.5036,12037,4,Southwest,US,North America,9,CA ,California,United States
46732,1105.4834,11601,4,Southwest,US,North America,9,CA ,California,United States
46734,2410.6266,14511,4,Southwest,US,North America,9,CA ,California,United States
46800,2699.9018,29115,4,Southwest,US,North America,9,CA ,California,United States
46868,2699.9018,25517,4,Southwest,US,North America,9,CA ,California,United States
46866,2699.9018,20143,4,Southwest,US,North America,9,CA ,California,United States
46914,2288.9187,24186,4,Southwest,US,North America,9,CA ,California,United States
46913,2410.6266,25149,4,Southwest,US,North America,9,CA ,California,United States
46916,865.204,24487,4,Southwest,US,North America,9,CA ,California,United States
47122,2410.6266,29110,4,Southwest,US,North America,9,CA ,California,United States
47125,2410.6266,13683,4,Southwest,US,North America,9,CA ,California,United States
47120,1105.4834,20809,4,Southwest,US,North America,9,CA ,California,United States
47126,2410.6266,25103,4,Southwest,US,North America,9,CA ,California,United States
47191,2410.6266,24474,4,Southwest,US,North America,9,CA ,California,United States
47196,2264.2536,25212,4,Southwest,US,North America,9,CA ,California,United States
47265,2410.6266,19579,4,Southwest,US,North America,9,CA ,California,United States
47609,865.204,27399,4,Southwest,US,North America,9,CA ,California,United States
47607,1105.4834,29083,4,Southwest,US,North America,9,CA ,California,United States
47774,865.204,13907,4,Southwest,US,North America,9,CA ,California,United States
47773,865.204,21644,4,Southwest,US,North America,9,CA ,California,United States
47947,1105.4834,21994,4,Southwest,US,North America,9,CA ,California,United States
47949,2410.6266,11972,4,Southwest,US,North America,9,CA ,California,United States
47950,2288.9187,22184,4,Southwest,US,North America,9,CA ,California,United States
48128,2288.9187,12861,4,Southwest,US,North America,9,CA ,California,United States
48125,1105.4834,12268,4,Southwest,US,North America,9,CA ,California,United States
48176,865.204,12084,4,Southwest,US,North America,9,CA ,California,United States
48175,2288.9187,12612,4,Southwest,US,North America,9,CA ,California,United States
48223,1105.4834,12333,4,Southwest,US,North America,9,CA ,California,United States
48465,2288.9187,13501,4,Southwest,US,North America,9,CA ,California,United States
48464,2410.6266,19779,4,Southwest,US,North America,9,CA ,California,United States
48468,865.204,14305,4,Southwest,US,North America,9,CA ,California,United States
48466,865.204,19844,4,Southwest,US,North America,9,CA ,California,United States
48473,2288.9187,19344,4,Southwest,US,North America,9,CA ,California,United States
48565,2264.2536,21749,4,Southwest,US,North America,9,CA ,California,United States
48644,1105.4834,15375,4,Southwest,US,North America,9,CA ,California,United States
48648,2288.9187,19117,4,Southwest,US,North America,9,CA ,California,United States
48649,865.204,14021,4,Southwest,US,North America,9,CA ,California,United States
48915,865.204,11458,4,Southwest,US,North America,9,CA ,California,United States
48983,865.204,29628,4,Southwest,US,North America,9,CA ,California,United States
48979,2410.6266,21705,4,Southwest,US,North America,9,CA ,California,United States
48982,865.204,15026,4,Southwest,US,North America,9,CA ,California,United States
49027,865.204,15654,4,Southwest,US,North America,9,CA ,California,United States
49434,1105.4834,13563,4,Southwest,US,North America,9,CA ,California,United States
49611,865.204,17901,4,Southwest,US,North America,9,CA ,California,United States
49610,2264.2536,24999,4,Southwest,US,North America,9,CA ,California,United States
49683,2288.9187,20430,4,Southwest,US,North America,9,CA ,California,United States
49951,2264.2536,15855,4,Southwest,US,North America,9,CA ,California,United States
50041,865.204,14514,4,Southwest,US,North America,9,CA ,California,United States
50036,2288.9187,18606,4,Southwest,US,North America,9,CA ,California,United States
50042,865.204,23234,4,Southwest,US,North America,9,CA ,California,United States
50405,1105.4834,27665,4,Southwest,US,North America,9,CA ,California,United States
50485,2264.2536,27623,4,Southwest,US,North America,9,CA ,California,United States
50556,2410.6266,14891,4,Southwest,US,North America,9,CA ,California,United States
50550,2288.9187,24772,4,Southwest,US,North America,6,AZ ,Arizona,United States
50632,865.204,26967,4,Southwest,US,North America,9,CA ,California,United States
50831,865.204,21520,4,Southwest,US,North America,9,CA ,California,United States
50832,1105.4834,20730,4,Southwest,US,North America,9,CA ,California,United States
50923,865.204,26213,4,Southwest,US,North America,9,CA ,California,United States
51005,865.204,23811,4,Southwest,US,North America,9,CA ,California,United States
51001,2264.2536,14363,4,Southwest,US,North America,9,CA ,California,United States
51064,2264.2536,14888,4,Southwest,US,North America,9,CA ,California,United States
51065,2264.2536,26937,4,Southwest,US,North America,9,CA ,California,United States
51067,865.204,16570,4,Southwest,US,North America,9,CA ,California,United States
51417,2588.9266,28225,4,Southwest,US,North America,9,CA ,California,United States
51425,1297.8004,17199,4,Southwest,US,North America,9,CA ,California,United States
51540,1276.8054,12075,4,Southwest,US,North America,9,CA ,California,United States
51534,2647.5358,26117,4,Southwest,US,North America,9,CA ,California,United States
51538,620.4354,26314,4,Southwest,US,North America,9,CA ,California,United States
51539,1307.7344,19130,4,Southwest,US,North America,9,CA ,California,United States
51533,2535.964,19633,4,Southwest,US,North America,9,CA ,California,United States
51665,2587.8769,28097,4,Southwest,US,North America,9,CA ,California,United States
51669,830.2307,14784,4,Southwest,US,North America,9,CA ,California,United States
52187,14.2987,15314,4,Southwest,US,North America,9,CA ,California,United States
52183,14.2987,16672,4,Southwest,US,North America,9,CA ,California,United States
52190,44.1779,29805,4,Southwest,US,North America,9,CA ,California,United States
52203,2605.5127,18919,4,Southwest,US,North America,9,CA ,California,United States
52163,38.664,14375,4,Southwest,US,North America,9,CA ,California,United States
52195,34.2219,26841,4,Southwest,US,North America,9,CA ,California,United States
52201,626.8334,13401,4,Southwest,US,North America,9,CA ,California,United States
52193,62.9519,15956,4,Southwest,US,North America,9,CA ,California,United States
52175,98.8533,28199,4,Southwest,US,North America,9,CA ,California,United States
52186,44.1779,18438,4,Southwest,US,North America,9,CA ,California,United States
52177,79.0959,13677,4,Southwest,US,North America,9,CA ,California,United States
52588,32.034,18169,4,Southwest,US,North America,9,CA ,California,United States
52593,8.0444,26946,4,Southwest,US,North America,9,CA ,California,United States
52590,16.5529,18229,4,Southwest,US,North America,9,CA ,California,United States
52589,40.432,17232,4,Southwest,US,North America,9,CA ,California,United States
52578,38.664,23430,4,Southwest,US,North America,9,CA ,California,United States
52592,5.514,27827,4,Southwest,US,North America,9,CA ,California,United States
52983,19.0834,19991,4,Southwest,US,North America,9,CA ,California,United States
52998,2631.4912,16236,4,Southwest,US,North America,9,CA ,California,United States
52985,75.6815,20224,4,Southwest,US,North America,9,CA ,California,United States
52980,79.0959,12121,4,Southwest,US,North America,9,CA ,California,United States
52978,32.034,25258,4,Southwest,US,North America,9,CA ,California,United States
52996,133.1194,14574,4,Southwest,US,North America,9,CA ,California,United States
52977,98.3119,20203,4,Southwest,US,North America,9,CA ,California,United States
53394,614.6673,27791,4,Southwest,US,North America,9,CA ,California,United States
53375,62.9519,29880,4,Southwest,US,North America,9,CA ,California,United States
53387,24.2879,20454,4,Southwest,US,North America,9,CA ,California,United States
53389,1009.9258,21705,4,Southwest,US,North America,9,CA ,California,United States
53361,53.0069,24738,4,Southwest,US,North America,9,CA ,California,United States
53360,132.6,27508,4,Southwest,US,North America,9,CA ,California,United States
53391,918.6197,23689,4,Southwest,US,North America,9,CA ,California,United States
53363,93.8808,16975,4,Southwest,US,North America,9,CA ,California,United States
53962,79.5269,20546,4,Southwest,US,North America,9,CA ,California,United States
53947,71.2394,15774,4,Southwest,US,North America,9,CA ,California,United States
53941,87.2729,26277,4,Southwest,US,North America,9,CA ,California,United States
53965,2560.2519,23268,4,Southwest,US,North America,9,CA ,California,United States
53922,65.7254,23533,4,Southwest,US,North America,9,CA ,California,United States
53937,38.6529,13293,4,Southwest,US,North America,9,CA ,California,United States
53973,2710.6092,17876,4,Southwest,US,North America,9,CA ,California,United States
53932,32.034,22985,4,Southwest,US,North America,9,CA ,California,United States
53959,82.8529,26490,4,Southwest,US,North America,9,CA ,California,United States
53935,33.139,13648,4,Southwest,US,North America,9,CA ,California,United States
53944,132.5779,14093,4,Southwest,US,North America,9,CA ,California,United States
53940,16.5529,28446,4,Southwest,US,North America,9,CA ,California,United States
54394,36.023,17037,4,Southwest,US,North America,9,CA ,California,United States
54424,2738.2342,22152,4,Southwest,US,North America,9,CA ,California,United States
54380,55.239,15492,4,Southwest,US,North America,9,CA ,California,United States
54401,32.5754,13586,4,Southwest,US,North America,9,CA ,California,United States
54390,30.1444,18372,4,Southwest,US,North America,9,CA ,California,United States
54393,42.9624,17290,4,Southwest,US,North America,9,CA ,California,United States
54400,66.2779,21860,4,Southwest,US,North America,9,CA ,California,United States
54412,44.189,11497,4,Southwest,US,North America,9,CA ,California,United States
54861,79.5269,14808,4,Southwest,US,North America,9,CA ,California,United States
54840,43.6144,21963,4,Southwest,US,North America,9,CA ,California,United States
54838,79.0959,24986,4,Southwest,US,North America,9,CA ,California,United States
54848,44.1779,14585,4,Southwest,US,North America,9,CA ,California,United States
54830,6.9394,19730,4,Southwest,US,North America,9,CA ,California,United States
54863,2535.964,13937,4,Southwest,US,North America,9,CA ,California,United States
54860,34.2219,22731,4,Southwest,US,North America,9,CA ,California,United States
54833,30.1444,13705,4,Southwest,US,North America,9,CA ,California,United States
54839,41.1834,23277,4,Southwest,US,North America,9,CA ,California,United States
54842,65.1729,17956,4,Southwest,US,North America,9,CA ,California,United States
54844,132.5779,21473,4,Southwest,US,North America,9,CA ,California,United States
54832,26.2769,15465,4,Southwest,US,North America,9,CA ,California,United States
55149,23.7465,26939,4,Southwest,US,North America,9,CA ,California,United States
55177,672.9008,25628,4,Southwest,US,North America,9,CA ,California,United States
55143,132.6,24512,4,Southwest,US,North America,9,CA ,California,United States
55161,8.0444,29649,4,Southwest,US,North America,9,CA ,California,United States
55162,15.4479,21502,4,Southwest,US,North America,9,CA ,California,United States
55155,40.432,28824,4,Southwest,US,North America,9,CA ,California,United States
55160,87.2729,23450,4,Southwest,US,North America,9,CA ,California,United States
55150,26.2769,29702,4,Southwest,US,North America,9,CA ,California,United States
55152,66.2779,15088,4,Southwest,US,North America,9,CA ,California,United States
55156,36.023,20609,4,Southwest,US,North America,9,CA ,California,United States
55721,2626.5408,27837,4,Southwest,US,North America,9,CA ,California,United States
55732,1307.7344,21052,4,Southwest,US,North America,9,CA ,California,United States
55690,59.659,13742,4,Southwest,US,North America,9,CA ,California,United States
55705,65.1729,18879,4,Southwest,US,North America,9,CA ,California,United States
55728,2634.3974,17542,4,Southwest,US,North America,9,CA ,California,United States
55688,59.659,13640,4,Southwest,US,North America,9,CA ,California,United States
55717,44.189,17530,4,Southwest,US,North America,9,CA ,California,United States
55720,997.2183,21350,4,Southwest,US,North America,9,CA ,California,United States
55722,2538.4944,25287,4,Southwest,US,North America,9,CA ,California,United States
55731,650.8008,15664,4,Southwest,US,North America,9,CA ,California,United States
56169,41.2055,18776,4,Southwest,US,North America,9,CA ,California,United States
56151,16.5529,24653,4,Southwest,US,North America,9,CA ,California,United States
56175,2563.589,20253,4,Southwest,US,North America,9,CA ,California,United States
56167,109.9144,13859,4,Southwest,US,North America,9,CA ,California,United States
56135,69.5929,16784,4,Southwest,US,North America,9,CA ,California,United States
56138,40.0784,12227,4,Southwest,US,North America,9,CA ,California,United States
56183,635.3529,22980,4,Southwest,US,North America,9,CA ,California,United States
56139,6.9394,20007,4,Southwest,US,North America,9,CA ,California,United States
56182,614.6673,15201,4,Southwest,US,North America,9,CA ,California,United States
56136,74.0019,19428,4,Southwest,US,North America,9,CA ,California,United States
56153,32.5754,22319,4,Southwest,US,North America,9,CA ,California,United States
56173,710.4156,21401,4,Southwest,US,North America,9,CA ,California,United States
56148,30.1444,26157,4,Southwest,US,North America,9,CA ,California,United States
56145,79.0959,16014,4,Southwest,US,North America,9,CA ,California,United States
56555,42.9624,21701,4,Southwest,US,North America,9,CA ,California,United States
56587,2570.1858,14756,4,Southwest,US,North America,9,CA ,California,United States
56585,2597.8108,25674,4,Southwest,US,North America,9,CA ,California,United States
56582,2552.5169,13201,4,Southwest,US,North America,9,CA ,California,United States
56591,798.6609,29548,4,Southwest,US,North America,9,CA ,California,United States
56584,2607.7669,16749,4,Southwest,US,North America,9,CA ,California,United States
56559,5.514,22338,4,Southwest,US,North America,9,CA ,California,United States
56592,1263.5233,27229,4,Southwest,US,North America,9,CA ,California,United States
56575,62.9519,26787,4,Southwest,US,North America,9,CA ,California,United States
56581,1961.8944,29487,4,Southwest,US,North America,9,CA ,California,United States
56556,36.023,11502,4,Southwest,US,North America,9,CA ,California,United States
56586,2574.6279,13587,4,Southwest,US,North America,9,CA ,California,United States
56558,168.623,14767,4,Southwest,US,North America,9,CA ,California,United States
56565,16.8292,15417,4,Southwest,US,North America,9,CA ,California,United States
56922,38.5535,13996,4,Southwest,US,North America,9,CA ,California,United States
56939,38.675,18165,4,Southwest,US,North America,9,CA ,California,United States
56929,181.209,20699,4,Southwest,US,North America,9,CA ,California,United States
56938,41.2055,18737,4,Southwest,US,North America,9,CA ,California,United States
56940,927.6033,16376,4,Southwest,US,North America,9,CA ,California,United States
56954,1276.8054,13626,4,Southwest,US,North America,9,CA ,California,United States
56919,32.0229,28395,4,Southwest,US,North America,9,CA ,California,United States
56928,123.7048,26447,4,Southwest,US,North America,9,CA ,California,United States
56953,622.9659,27330,4,Southwest,US,North America,9,CA ,California,United States
56927,77.339,14007,4,Southwest,US,North America,9,CA ,California,United States
56926,142.5119,16817,4,Southwest,US,North America,9,CA ,California,United States
56918,130.3458,25953,4,Southwest,US,North America,9,CA ,California,United States
57553,77.339,26510,4,Southwest,US,North America,9,CA ,California,United States
57578,2563.589,19579,4,Southwest,US,North America,9,CA ,California,United States
57576,1988.4254,16910,4,Southwest,US,North America,9,CA ,California,United States
57551,42.9624,16185,4,Southwest,US,North America,9,CA ,California,United States
57566,46.7194,22698,4,Southwest,US,North America,9,CA ,California,United States
57548,66.8194,29295,4,Southwest,US,North America,9,CA ,California,United States
57552,76.2119,28227,4,Southwest,US,North America,9,CA ,California,United States
57557,26.8184,27497,4,Southwest,US,North America,9,CA ,California,United States
57575,1879.594,22083,4,Southwest,US,North America,9,CA ,California,United States
57574,1934.8329,22170,4,Southwest,US,North America,9,CA ,California,United States
57588,2673.0613,13414,4,Southwest,US,North America,9,CA ,California,United States
57590,612.1369,14029,4,Southwest,US,North America,9,CA ,California,United States
57995,44.189,16660,4,Southwest,US,North America,9,CA ,California,United States
57975,175.5624,14090,4,Southwest,US,North America,9,CA ,California,United States
58013,2710.6092,18197,4,Southwest,US,North America,9,CA ,California,United States
57992,123.6937,15017,4,Southwest,US,North America,9,CA ,California,United States
57981,76.7644,23083,4,Southwest,US,North America,9,CA ,California,United States
58016,1276.8054,27390,4,Southwest,US,North America,9,CA ,California,United States
57976,42.9624,16627,4,Southwest,US,North America,9,CA ,California,United States
58011,2634.3974,24397,4,Southwest,US,North America,9,CA ,California,United States
57968,4.409,20714,4,Southwest,US,North America,9,CA ,California,United States
57977,35.6584,18629,4,Southwest,US,North America,9,CA ,California,United States
57978,36.023,13213,4,Southwest,US,North America,9,CA ,California,United States
57973,131.4508,27973,4,Southwest,US,North America,9,CA ,California,United States
57972,32.034,26509,4,Southwest,US,North America,9,CA ,California,United States
58010,1381.0732,21826,4,Southwest,US,North America,9,CA ,California,United States
58000,2735.9469,21004,4,Southwest,US,North America,9,CA ,California,United States
58439,16.5529,28649,4,Southwest,US,North America,9,CA ,California,United States
58465,2634.3974,23461,4,Southwest,US,North America,9,CA ,California,United States
58435,71.7919,18034,4,Southwest,US,North America,9,CA ,California,United States
58427,26.2769,27308,4,Southwest,US,North America,9,CA ,California,United States
58430,27.614,26052,4,Southwest,US,North America,9,CA ,California,United States
58418,38.664,25397,4,Southwest,US,North America,9,CA ,California,United States
58428,28.1554,20531,4,Southwest,US,North America,9,CA ,California,United States
58434,43.0729,11912,4,Southwest,US,North America,9,CA ,California,United States
58453,1918.2579,22199,4,Southwest,US,North America,9,CA ,California,United States
58464,1381.0732,15525,4,Southwest,US,North America,9,CA ,California,United States
58432,35.6694,21564,4,Southwest,US,North America,9,CA ,California,United States
58456,2582.6834,13296,4,Southwest,US,North America,9,CA ,California,United States
58441,132.5779,26595,4,Southwest,US,North America,9,CA ,California,United States
58800,62.9519,21357,4,Southwest,US,North America,9,CA ,California,United States
58802,90.0133,18102,4,Southwest,US,North America,9,CA ,California,United States
58792,49.9681,18998,4,Southwest,US,North America,9,CA ,California,United States
58826,622.9659,26320,4,Southwest,US,North America,9,CA ,California,United States
58811,2574.6279,27319,4,Southwest,US,North America,9,CA ,California,United States
58812,2574.9042,20972,4,Southwest,US,North America,9,CA ,California,United States
58777,8.7848,28025,4,Southwest,US,North America,9,CA ,California,United States
58791,30.6859,27511,4,Southwest,US,North America,9,CA ,California,United States
58822,612.1369,19644,4,Southwest,US,North America,9,CA ,California,United States
58827,622.9659,12226,4,Southwest,US,North America,9,CA ,California,United States
58798,60.7529,21426,4,Southwest,US,North America,9,CA ,California,United States
58830,1297.8004,16709,4,Southwest,US,North America,9,CA ,California,United States
58829,606.6229,29272,4,Southwest,US,North America,9,CA ,California,United States
58796,44.1779,26776,4,Southwest,US,North America,9,CA ,California,United States
58820,2673.0613,26442,4,Southwest,US,North America,9,CA ,California,United States
58823,622.0708,24586,4,Southwest,US,North America,9,CA ,California,United States
58790,23.7465,22628,4,Southwest,US,North America,9,CA ,California,United States
59514,30.1444,24013,4,Southwest,US,North America,9,CA ,California,United States
59566,2738.2342,14439,4,Southwest,US,North America,9,CA ,California,United States
59567,596.689,12387,4,Southwest,US,North America,9,CA ,California,United States
59519,77.3169,18440,4,Southwest,US,North America,9,CA ,California,United States
59539,79.5269,20448,4,Southwest,US,North America,9,CA ,California,United States
59544,927.6254,20405,4,Southwest,US,North America,9,CA ,California,United States
59513,47.3382,16879,4,Southwest,US,North America,9,CA ,California,United States
59564,2649.8453,21186,4,Southwest,US,North America,9,CA ,California,United States
59524,104.4004,19494,4,Southwest,US,North America,9,CA ,California,United States
59565,2688.5092,25388,4,Southwest,US,North America,9,CA ,California,United States
59562,2644.3313,13828,4,Southwest,US,North America,9,CA ,California,United States
59540,2778.9977,16514,4,Southwest,US,North America,9,CA ,California,United States
59511,64.6094,18388,4,Southwest,US,North America,9,CA ,California,United States
59527,71.2394,25631,4,Southwest,US,North America,9,CA ,California,United States
59536,38.675,16288,4,Southwest,US,North America,9,CA ,California,United States
59546,651.9058,12987,4,Southwest,US,North America,9,CA ,California,United States
60058,30.1444,12742,4,Southwest,US,North America,9,CA ,California,United States
60110,624.8444,28573,4,Southwest,US,North America,9,CA ,California,United States
60064,147.4844,26893,4,Southwest,US,North America,9,CA ,California,United States
60094,2566.1194,25946,4,Southwest,US,North America,9,CA ,California,United States
60089,44.189,20492,4,Southwest,US,North America,9,CA ,California,United States
60112,606.6229,19045,4,Southwest,US,North America,9,CA ,California,United States
60113,1297.8004,18352,4,Southwest,US,North America,9,CA ,California,United States
60063,182.5681,24320,4,Southwest,US,North America,9,CA ,California,United States
60061,36.023,28622,4,Southwest,US,North America,9,CA ,California,United States
60115,1945.3194,28559,4,Southwest,US,North America,9,CA ,California,United States
60073,5.514,22761,4,Southwest,US,North America,9,CA ,California,United States
60047,9.934,25032,4,Southwest,US,North America,9,CA ,California,United States
60067,132.5779,15691,4,Southwest,US,North America,9,CA ,California,United States
60072,46.3548,16303,4,Southwest,US,North America,9,CA ,California,United States
60099,2566.1194,28575,4,Southwest,US,North America,9,CA ,California,United States
60604,2613.5792,29724,4,Southwest,US,North America,9,CA ,California,United States
60617,631.7506,11484,4,Southwest,US,North America,9,CA ,California,United States
60576,69.5929,23428,4,Southwest,US,North America,9,CA ,California,United States
60594,83.9469,26094,4,Southwest,US,North America,9,CA ,California,United States
60619,1293.3804,16779,4,Southwest,US,North America,9,CA ,California,United States
60584,26.4869,17459,4,Southwest,US,North America,9,CA ,California,United States
60588,5.514,29324,4,Southwest,US,North America,9,CA ,California,United States
60602,62.9519,28004,4,Southwest,US,North America,9,CA ,California,United States
60591,87.2729,19732,4,Southwest,US,North America,9,CA ,California,United States
60618,1238.1415,12538,4,Southwest,US,North America,9,CA ,California,United States
60566,38.664,14693,4,Southwest,US,North America,9,CA ,California,United States
60615,858.9607,27328,4,Southwest,US,North America,9,CA ,California,United States
60586,77.339,20710,4,Southwest,US,North America,9,CA ,California,United States
60589,15.4479,16089,4,Southwest,US,North America,9,CA ,California,United States
60582,81.7258,27168,4,Southwest,US,North America,9,CA ,California,United States
60575,108.8315,21747,4,Southwest,US,North America,9,CA ,California,United States
61147,109.9144,13425,4,Southwest,US,North America,9,CA ,California,United States
61152,876.7733,20412,4,Southwest,US,North America,9,CA ,California,United States
61153,2615.4908,29725,4,Southwest,US,North America,9,CA ,California,United States
61149,44.189,28088,4,Southwest,US,North America,9,CA ,California,United States
61116,135.1305,20708,4,Southwest,US,North America,9,CA ,California,United States
61150,2725.2836,27356,4,Southwest,US,North America,9,CA ,California,United States
61154,2615.4908,15786,4,Southwest,US,North America,9,CA ,California,United States
61155,2645.8783,22767,4,Southwest,US,North America,9,CA ,California,United States
61166,2634.3974,25529,4,Southwest,US,North America,9,CA ,California,United States
61127,16.5529,24868,4,Southwest,US,North America,9,CA ,California,United States
61167,596.689,23972,4,Southwest,US,North America,9,CA ,California,United States
61148,148.0258,26543,4,Southwest,US,North America,9,CA ,California,United States
61124,79.0959,16481,4,Southwest,US,North America,9,CA ,California,United States
61132,8.0444,25685,4,Southwest,US,North America,9,CA ,California,United States
61702,41.2055,21747,4,Southwest,US,North America,9,CA ,California,United States
61703,44.189,26132,4,Southwest,US,North America,9,CA ,California,United States
61704,44.189,14595,4,Southwest,US,North America,9,CA ,California,United States
61726,1297.8004,19536,4,Southwest,US,North America,9,CA ,California,United States
61686,76.2119,15944,4,Southwest,US,North America,9,CA ,California,United States
61677,64.6094,26073,4,Southwest,US,North America,9,CA ,California,United States
61678,76.2119,25151,4,Southwest,US,North America,9,CA ,California,United States
61722,830.2307,17694,4,Southwest,US,North America,9,CA ,California,United States
61710,927.6254,28626,4,Southwest,US,North America,9,CA ,California,United States
61676,66.8194,22369,4,Southwest,US,North America,9,CA ,California,United States
61684,38.5535,18803,4,Southwest,US,North America,9,CA ,California,United States
61721,820.2968,29163,4,Southwest,US,North America,9,CA ,California,United States
61683,40.432,19986,4,Southwest,US,North America,9,CA ,California,United States
61682,30.1444,23124,4,Southwest,US,North America,9,CA ,California,United States
61685,11.039,26598,4,Southwest,US,North America,9,CA ,California,United States
61713,2587.8769,29579,4,Southwest,US,North America,9,CA ,California,United States
61712,2535.964,20379,4,Southwest,US,North America,9,CA ,California,United States
